"date","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Anguilla","Antigua and Barb.","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herz.","Botswana","Br. Indian Ocean Ter.","Brazil","British Virgin Is.","Brunei","Bulgaria","Burkina Faso","Burundi","C<92><82>te d'Ivoire","Cambodia","Cameroon","Canada","Cape Verde","Cayman Is.","Central African Rep.","Chad","Chile","China","Colombia","Comoros","Congo","Cook Is.","Costa Rica","Croatia","Cuba","Cura<92>_ao","Cyprus","Czech Rep.","Dem. Rep. Congo","Denmark","Djibouti","Dominica","Dominican Rep.","Ecuador","Egypt","El Salvador","Eq. Guinea","Eritrea","Estonia","Ethiopia","Faeroe Is.","Falkland Is.","Fiji","Finland","Fr. Polynesia","France","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea","Kuwait","Kyrgyzstan","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Is.","Mauritania","Mauritius","Mexico","Micronesia","Moldova","Monaco","Mongolia","Montenegro","Montserrat","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Caledonia","Nicaragua","Niger","Nigeria","Niue","Norfolk Island","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Pitcairn Is.","Poland","Portugal","Puerto Rico","Qatar","Romania","Russia","Rwanda","S. Geo. and S. Sandw. Is.","S. Sudan","Saint Helena","Saint Lucia","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten","Slovakia","Slovenia","Solomon Is.","Somalia","South Africa","Spain","Sri Lanka","St. Vin. and Gren.","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syria","Taiwan","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Is.","U.S. Virgin Is.","Uganda","Ukraine","Unclassified","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Vatican","Venezuela","Vietnam","W. Sahara","Wallis and Futuna Is.","Yemen","Zambia","Zimbabwe"
2004-07-31,11712,0,6261963,3349680,0,332508,0,16803,803991,118574,0,527026720,1251034,1444692,109998,1635011,2172317,1144633,0,26132983,0,407369,105273,0,326894,0,0,0,2675453,0,348695,138383,0,7213,854815,170135,0,39370030,3086,2400,0,0,4066999,158857265,63437,0,167121,5986431,36634,384012,3019805,0,2350772,45754,54171,9094727,0,0,1362128,55224,1208976,999230,0,0,240395,7200,197361,0,29984568,764804,13587295,26991131,136994,0,257020,48092645,563688,5972180,1851,82610,521849,1300670,20074,0,311956,0,998,62707326,140311,0,17868311,37528085,5714425,4788,1749197,43353460,36749595,1807856,294331505,928786,35365,228142,485576,82046989,836625,7038,206198,41306,311272,4837,2000,199681,0,543506,94095,13243,0,4453,0,35293249,1923576,0,378993,43760,0,2744138,12241661,416480,99908,0,2850,2087,0,601521,138093,255200,1500,37179,613235,17179083,11631912,12767,0,4252415,1343304,725058,1056044,1123945,2619687,1251924,426432,7469952,12284,1685441,33902622,161972,296805,2913063,153910,328278,119212,6056721,0,0,0,0,72435,9570185,0,0,20659694,1180699,0,339221,38733,25481325,0,0,35318,1360435,0,9210797,29225794,11462762,1990,201401,12473,0,4948787,8524777,1438653,65956297,0,281959,27845265,0,0,4204568,1442447,4500,2706249,0,0,0,1758,79362,53441662,10186005,118440195,364314426,578339,0,2317121,0,10574015,8084573,0,403378,0,71148,78013
2004-08-31,22503,0,7620460,2767693,0,117573,0,116019,1392167,0,2905,550351470,1737259,612986,526477,966815,1887554,1472018,43914,29391207,0,833612,194504,0,54864,0,0,0,2001756,0,520224,68416,6929,0,105620,143403,0,41200528,0,17259,0,0,3520447,116098345,195633,0,14066,7838082,591658,227709,2322840,0,1812056,71101,394683,10681056,0,0,799236,101184,2819002,2114525,0,8850,299217,0,101411,31683,28402851,986478,12744311,26538952,75951,35946,9823,57224627,1028843,4749665,0,100177,1261685,2416990,8836,0,349413,31753,88796,53086584,38277,376171,20347906,38031195,6958308,0,1736854,1598874,53153009,797927,279842698,753790,0,338419,278011,79103256,709900,0,0,32622,600303,0,1020,538915,0,208786,29176,167893,83902,8839,0,34506510,2012402,0,1045583,277297,106792,2051527,22805696,234148,0,0,0,107418,0,740813,139171,392686,6563,66698,892775,11492311,8973068,47465,6233,5122452,1064867,338372,1220544,716014,2845395,19155,547661,8958201,19703,1010294,32659894,129313,1294123,3286748,3123,639630,231975,5517842,0,0,0,0,165194,8695022,0,0,15552071,0,0,51437,0,24205069,0,7740,33630,1769533,0,14263957,25635869,9566348,52245,194772,0,0,4776494,8536330,297730,55966764,0,330127,23735401,0,0,5228725,1382250,0,1399382,0,3800,0,30403,194824,72431514,9192115,107961910,339430898,765111,0,1670497,0,1845170,8672236,0,487158,359934,56517,66465
2004-09-30,35620,31696,3589232,2735497,0,605624,0,0,744109,262560,3886,535091393,842496,615952,173358,1564427,2068592,1606245,134855,18031512,56422,459339,448388,0,57059,0,0,0,7764374,5827,405710,137373,0,0,50369,10965,0,37247841,22511,62778,0,0,1931282,112137322,361292,0,62200,5670518,128872,177177,3299637,0,517943,28590,197036,8849816,0,0,764300,62503,6310671,1884576,108884,319778,246125,83095,140037,49673,28628433,743985,10943518,20662969,179336,34476,410000,47689291,367465,4252575,4734,36732,657210,2736506,31470,0,820418,354695,29845,45743780,221155,168789,15912787,29959339,3016070,0,1889956,1176743,23862976,1459039,253522762,450400,0,310864,444410,86816758,1949600,0,69681,14343,1261272,0,0,105348,0,323462,16063,106195,0,62666,66945,37734549,2778323,0,337421,231532,200278,1430294,17564253,141802,46085,4000,3209,22172,0,262705,74482,51512,3750,5260,674529,14345451,10537558,0,0,1705965,1493052,854790,1174805,1074694,2296944,0,397257,9203656,1321,963665,40799350,40118,1293846,2477673,27106,594419,170180,4252396,0,0,0,0,359335,7846351,0,0,20173447,0,0,22322,0,24148809,0,36056,46133,1322352,0,11557084,16239455,11925544,151314,554400,0,0,4900756,4619962,3018575,55875122,0,80389,29990323,0,0,5747195,1664593,23068,2509347,0,3140,0,161582,200755,68968974,11512173,73907507,279837264,714143,10204,2071420,0,3891263,9682582,0,665976,1319208,0,13279
2004-10-31,12697,72757,7186318,2717587,0,759930,0,55601,1007316,371236,57598,572339167,1118976,1846663,1318,2209890,977225,2230476,78905,32432725,0,14373,146454,0,0,0,0,0,3065466,0,370941,96511,1998,0,28368,10613,18743,44305002,0,16164102,0,0,2145666,114645025,166603,0,0,7078790,148748,310413,14999308,0,684086,65509,0,20358234,42929,0,611513,348879,3892772,3707952,0,1212,256011,0,194458,1196,37593489,1392236,13668275,21520578,187091,35794,1406962,62010019,376527,2666141,0,93637,544506,2366387,0,0,925748,35445,3290,43479042,91917,4453,12859788,37030760,15398630,0,3718541,1398926,26575739,2269393,310560729,407764,24685,630608,600559,85463374,4956796,0,5814,45682,1345061,0,9698,71808,0,757703,0,381879,0,0,3735,43466951,1457239,11718,340526,234598,0,2610048,56376891,523148,0,0,22201,0,0,2064316,13706,584803,4270,63700,1320126,21667659,10268320,4132,0,4349199,1216972,1323196,892831,12824788,2235931,27856,814174,7397969,0,2217092,56245636,0,1532298,1323412,87401,585388,109657,15672293,0,0,0,0,230439,8778928,0,0,37932417,189581,0,52321,103658,31711344,0,7533,190265,594987,2888,8776220,11069428,15271362,163184,319079,0,785265,4381681,4577603,752024,42064631,0,314875,30746316,11813,0,4749473,2511751,41581,1848608,0,0,1460,0,212159,30893834,18689426,93153250,287461993,1377455,0,2605598,0,22554680,15335492,0,729422,5800781,24133,37259
2004-11-30,0,0,12764633,2855070,0,210156,0,56811,1401136,53217,0,613438249,870045,3350485,156910,1983706,4872918,1494576,23882,43662998,0,61098,204014,0,1854,0,0,0,2047186,0,398546,202319,0,167564,839551,29157,0,33816836,0,0,0,0,1693213,135822305,171900,0,0,7810574,123755,116455,17955386,0,974816,244207,0,9654871,0,0,4952610,186042,10422389,2206940,86441,0,224849,0,89657,24764,28236663,818933,17954237,39646171,80259,47704,1507060,63065238,356779,2617788,1738,147905,995835,2611999,23079,0,905503,0,0,45005166,139917,11150,12211729,31243473,14852242,1408,3512722,1215866,23598333,3562952,297017043,8333823,0,236611,404575,69715683,5252983,0,131457,939543,1007072,0,0,323422,0,1762232,3941,26333,0,0,0,48432302,932527,0,598551,642511,0,2549899,33771164,28855,9425,0,0,0,0,1916188,65914,619186,3758,7623,1199974,16765990,10432455,131243,0,4634394,1085622,860371,691144,18665948,3047106,34094,3831529,6291204,25056,4006180,57787756,847051,1386386,1214534,508406,1018667,257699,8994333,0,0,0,0,346843,9488352,0,0,32080631,282636,0,36629,15048,37352428,0,6893,528596,1088521,0,15060795,6698201,15650667,52310,652663,25346,5011,4070733,5391993,1266998,44468212,0,229625,43965890,3902,29348,5802339,1719830,771057,1892924,0,0,0,12185,159019,29812814,17735446,88338465,372856445,804542,0,1880466,0,18831455,13262997,0,802410,5807903,0,5233
2004-12-31,187580,0,13478368,3616010,0,311675,0,71782,1411338,477202,53364,530657644,1827233,3736257,64624,1576322,2489549,1091119,26824,43573708,0,0,434999,0,46459,0,0,0,2098445,0,135882,287332,0,0,491554,36279,272414,43863100,0,0,0,0,6348551,142694715,301098,0,35854,7324402,63675,173686,7684760,0,959720,107021,72385,30529609,0,0,1035322,209120,8422517,965802,0,0,196065,0,90780,36216,43096555,3575916,13053345,29612715,43460,40977,1135206,67289290,487668,4007987,0,320123,440645,1961156,0,0,291130,90083,25129,38536614,307153,142644,23124352,34804684,8862282,0,3635632,656989,42019213,3967115,233471536,3926855,1357049,293349,522130,100162025,3289980,0,17721,441803,1462453,3405,0,0,0,808202,1014,725031,0,0,0,49606565,459965,4926,225543,113095,0,4872872,34263032,229807,10747,4444,219045,59708,0,3519156,0,645434,1216,15179,360642,18536068,12048810,8796,0,3506864,1325286,662833,981798,3751476,2065874,21704,5605345,9054710,53774,5901236,39537373,0,1456615,3050115,1411,1134390,15635847,10122880,0,0,0,0,51069,8745424,0,0,36585891,1373,0,52740,64788,36443816,0,2811,287036,920959,0,10152129,11986241,14025561,0,790722,0,0,5031412,6563733,2211766,46202693,56991,223887,33889175,0,0,5180115,1751713,1048834,2074687,0,0,13000,1835,267184,27753341,11990246,115147365,373532418,822294,0,1489345,0,13396310,11810696,0,566491,2903508,0,37583
2005-01-31,11214,0,13507712,2057137,3710,938013,0,84259,733095,409050,0,401560895,1028102,6112785,0,1150031,1996358,1689594,26516,45072112,49896,639490,266890,0,43295,1721,0,0,2376623,0,77639,98055,0,8052,474443,0,152372,38191704,1777,0,0,0,4867186,107146537,254925,0,0,3672850,30655,95341,1597898,0,1206997,305600,184984,32258875,38226,0,153204,263955,12053615,2532155,0,0,82158,3623191,164879,2893,23233645,4488664,11273242,55097370,0,1678,689018,80305379,382616,4209994,0,79850,317864,2810418,0,0,531010,0,0,34053262,153123,10000,7379119,38469582,10380513,0,1855521,1418331,33035435,3349643,233276579,1256435,730350,114855,605477,87516789,2419519,0,7866,10989,921736,0,0,314550,0,397297,5032,547403,0,0,0,39012326,546855,0,1387852,851615,0,2858263,39730380,128165,0,0,249319,52444,0,4004284,25104,501198,0,47620,1044606,24846577,8344013,95369,0,3310299,820374,68056,857741,13492382,2575158,0,3083210,5323803,2895,2257736,56651101,0,434430,3305231,4597,364269,230874,13868236,0,0,0,0,235147,7416127,0,0,39438905,423440,0,50000,0,30920891,0,1470,43594,673577,0,12639208,8748603,13871835,195601,498321,0,0,5118156,4523005,1073086,46725124,0,1729,28392556,15299,57900,3273818,3303446,1248176,1520665,0,5778,0,5007,26166,25987302,12344994,104979934,312597232,221897,0,1567520,0,7594831,9967187,0,817328,4477239,92621,6750
2005-02-28,0,0,16786404,2660410,0,621623,0,385740,732667,418584,53323,628692758,1850600,3289935,91704,1489175,1952909,1197105,0,39973541,0,502536,385239,0,0,0,0,0,7234869,0,87934,454333,0,425810,1155983,12470,680583,51918461,0,205356,0,0,1551409,136221929,153525,0,0,5382873,214289,594348,3307108,0,2103766,84565,360083,11648025,42513,0,2414535,83266,9587407,3099416,0,0,219925,0,88828,48314,27190827,1712927,12503886,41823281,143954,0,103273,69527504,523023,8031267,3842,427790,947764,3011711,5691,0,668919,26310,7303,39672723,169108,24493,12022203,45417072,1721097,0,2662965,1410422,37082531,2055399,267070666,902864,1064769,57181,669343,93566489,3035121,0,3930,229514,520713,0,0,73548,0,626730,18628,202976,0,18686,0,33932365,807999,0,202170,67471,0,1572821,45129051,300888,0,0,239866,69735,0,1978676,81695,167880,2688,20641,819394,19421684,9166016,0,0,4438546,722392,691102,32191903,3926897,2643487,15723,2366967,10206004,15437,2170997,51744092,670870,1848683,2196659,414291,496171,349577,14730154,0,0,0,0,219394,6534831,0,0,43267760,1966,0,155777,0,34754389,0,6403,921846,1001215,0,12535795,13771273,14024163,0,8926,0,1211,4317821,9331457,1252335,63241888,0,363611,21622089,0,0,3617390,2476953,355650,1823624,0,0,0,0,214762,26231327,13676045,125840550,368173855,410797,6646,1960288,0,1507031,10360261,0,601484,333796,126394,0
2005-03-31,16774,0,10910425,2820588,0,1030866,0,122529,998345,128354,0,559231558,2092653,2535919,111293,1314034,1399037,1998430,0,63291309,0,358770,203514,0,49469,0,3258,0,7653054,0,116789,253336,1545,526138,106689,204606,4600,55551928,0,106722,0,0,2550470,135389976,284193,0,0,5634848,190127,976560,3055055,0,2317212,46261,233566,8119627,82173,47040,1127482,259660,6846949,1073295,0,13094,334133,0,271053,7242,23493960,1150914,12152371,39397573,1087,1121,98564,94693699,745045,9884629,0,316718,547948,3969645,0,0,580920,967800,0,36515022,119901,86571,14795344,46040267,2696670,60775,3868560,2085916,44167765,601061,281677501,1483966,527940,260586,201321,106462496,11459073,0,53787,110803,91413,0,539019,161840,0,389911,0,471606,0,260069,0,41923397,878603,0,159842,64219,0,3833925,42297917,173888,87624,0,157959,0,0,1166819,134848,216435,0,2828,1568605,37533876,10030694,0,0,2614393,2513089,923764,1676146,952335,2770412,75208,1721190,4536773,0,1649410,46291243,811949,2941283,3176506,649665,1021379,287966,8760152,0,0,0,0,222711,6574651,0,0,33616449,1120,0,296087,0,40818132,0,1663,307926,364162,0,9692321,23067704,13787284,0,159845,0,0,5117208,8763788,2236461,63203607,0,46079,27321237,0,0,2880515,2584064,422674,3376322,0,0,73901,1817,991823,41231484,17225221,175237140,447646795,881070,0,2212831,0,379451,13503885,0,208381,943138,127886,0
2005-04-30,70142,0,16338752,3098534,0,793078,0,75776,552184,457695,0,542175505,2243897,3215061,183176,1428844,534473,1568149,60986,39790419,0,227373,654878,0,64163,0,0,0,1090704,0,198440,53324,0,0,357371,91650,100483,48366709,0,184176,0,0,5452759,145545236,393227,0,91065,5868609,43552,666987,4765890,0,2526191,26135,370908,11503054,131800,0,1051311,175059,11539906,1828672,0,0,86005,0,166194,8957,28268149,1031073,14692386,42200522,3403,0,117054,84666896,723379,7617182,0,198349,989136,2158244,24129,0,702023,199258,113898,39895699,142887,20303,21872091,44728161,1214520,0,2527904,2282901,42780193,1144054,308515860,649991,0,196247,993702,92801774,3457434,0,0,124536,655630,3466,0,250530,0,737520,8371,72815,0,1558635,1050,36496801,239826,0,837384,431817,0,3641384,51838187,374322,94839,0,108062,64654,0,1974786,28501,103883,1000,1007,889630,54953192,10969346,32743,7781,5158837,851958,232035,26088366,753175,2724496,0,4094951,9404158,21313,1398362,49695178,38926,2069000,3280939,634862,984579,276200,9350442,0,0,0,0,316792,8134030,0,0,37055404,0,0,27537,0,37697513,0,32593,24236,1363116,5615,14300812,28772199,17048371,83729,615091,32026,0,5147832,8758684,1784257,78748723,70725,86502,22677604,1200,0,4839788,2685732,593914,3843107,0,4000,10000,21269,118685,42669903,11272339,168317391,398202343,139962,1442,1886445,0,767992,14379176,0,160977,1511924,50188,37204
2005-05-31,0,23373,14392171,3073324,0,586787,0,36349,7865330,137091,48605,543641153,1763302,2022042,131783,1275334,1177800,677394,84005,39570784,0,510545,658025,4200,33951,0,0,0,2632689,0,320777,93942,2377,0,956176,20358,150315,48770738,0,32857955,0,0,1737011,168106122,121183,0,0,7580930,37451,520042,9306675,0,1029672,41196,486887,17168520,0,0,2018871,64566,12454882,2564719,0,0,120343,0,299842,23519,28666484,925482,12928379,35239268,0,123029,233831,65832692,455667,9939530,0,113158,406319,1602145,18881,0,628036,161381,102146,44494743,193888,119040,20591500,40650384,3764111,586407,2957131,1889705,52809783,1300484,362957447,8569362,3786,93606,758290,112379791,4704415,0,26256,9158,440414,0,34329,4256,0,526676,42232,265236,0,445017,299493,40169374,440416,0,667984,353271,153937,3284477,48206325,193254,21232,0,187577,10017,0,2304843,4333,345802,2100,15152,1581467,54988051,9028735,378771,0,9746666,922068,1358940,1949099,8327017,3855458,0,1006129,7820537,12372,1040138,49930367,281220,320648,3407741,4364,516129,237048,12115861,0,0,0,0,284857,7885884,0,0,40355779,358789,0,263055,11613,52001081,0,23773,38909,736756,0,10102657,32620207,18259030,0,617445,0,0,4182094,9579140,2480868,62476577,0,356523,32377556,0,0,4679928,2280689,432959,2630336,0,2000,1450,1143,310638,73046284,11800963,140062205,390074588,124077,0,1955640,4506,10597594,16349862,0,378887,2272120,510867,483897
2005-06-30,253981,0,8264382,3553876,0,1060200,0,42993,915385,142133,132500,502394632,1311600,812066,95437,1428506,1966736,1452185,34831,53592778,60399,147148,378465,9751,277179,0,0,0,39907379,0,117482,104904,2637,0,743758,1103584,439391,43814823,1147,9969,0,0,4658692,114191168,640291,0,15943,8207044,128131,767178,0,0,1765478,168244,689155,13211582,0,0,1387583,159665,7481226,3194188,0,0,135258,0,225448,7000,25578025,1635231,12455726,26634642,52822,54581,360671,53096054,473223,11030256,0,301816,893727,1920171,3106,0,370395,0,104243,48589270,68122,262064,18620776,31025205,1697850,0,2850275,1267971,21686943,2045717,323343692,4712736,15916,194229,293314,83811195,1764077,0,44123,188470,463291,0,217944,492479,0,647860,1538,9409,3493,398023,0,47589965,645068,19527,771054,92610,0,2639593,22862655,68044,81646,0,272858,31181,0,1552779,9487,110227,0,41164,1509812,32096322,10877459,4634,13607,1748271,1576467,117640,1564620,915477,3272439,55319,2651478,9578281,0,3641324,27292280,0,2071434,2253293,771911,882066,93181,7427867,67920,0,0,0,179907,7964852,0,0,29597858,50242,0,228414,0,42828624,0,0,177349,1945578,0,16052776,36197309,13438647,84686,1246607,0,0,3314507,8540128,1009024,62735496,0,93338,25050586,0,28753,5134566,1797877,0,6750201,0,16000,0,2210,22409,71995525,12119752,124337649,361202733,311033,0,2146260,0,14308036,8880079,0,497658,973246,267195,633684
2005-07-31,41099,0,5636465,3821119,0,505213,0,95361,1199890,970594,0,571845722,2252559,1059,103391,1273140,1734084,1153858,0,26806961,1748,618250,369095,0,76167,0,0,0,3604832,0,389336,77884,0,46054,1134900,110902,0,40481386,0,82383,0,0,5492149,105065439,399621,0,77190,5655533,198281,230657,4070089,0,1789702,58672,361411,15172373,0,0,938427,84639,5547851,1921982,0,8850,482589,0,223559,86015,31058871,962226,14209743,23862575,0,0,542992,56380117,509749,5536495,183964,124953,546611,2094025,0,0,641164,0,103561,51484524,53793,35024,10977023,27361141,3257011,0,3247935,1043383,33257721,2389099,265893983,7243996,141611,220323,778972,96070173,3014373,16238,18183,114945,527973,0,0,87030,0,404244,62466,116001,0,0,0,43094652,495750,0,386698,470638,0,3326997,22978671,599336,308714,153315,279304,31090,0,1069123,0,16087,0,6218,450273,19571858,10340456,176157,0,1288447,771086,986209,1592731,625904,3515898,20358,897173,11155716,0,2205885,36819781,21447,1229758,2310490,776077,1403220,23809,5533357,0,0,0,0,105895,8902406,0,0,25389144,0,0,535398,57018,30417668,0,3704,1156565,1288676,0,10962946,15694575,13030885,72531,1655715,17489,0,4276758,8603873,703973,68795922,0,114689,28631798,0,0,5309141,2057677,263148,7306713,0,6224,0,38415,445073,63452128,13602663,106366864,356411232,290960,0,2116696,0,5993262,7656681,0,540817,1077920,124557,980260
2005-08-31,0,2893,5654130,2123290,0,1941767,0,93278,1191895,476673,0,594922615,2073696,2618867,158741,1257518,1211320,1676165,106481,28761660,0,0,405792,0,76179,0,0,0,4600003,0,353186,563958,1330,0,0,17923,44618,37795784,0,20742,0,2825,8219757,110909007,233042,0,30070,7403225,57529,453280,5581429,0,1301388,80757,487928,17053838,102789,0,331948,260123,10397001,2249198,0,0,156048,0,246004,27930,28938299,603441,12560855,21550709,7373,68506,503399,53001017,111236,6995855,0,288782,1152382,2491659,0,0,680361,0,7169,46737353,111566,31355,29734812,32798561,2795122,25961,3165225,940621,41700341,3413285,236092627,7297341,0,551075,639091,82693210,2923053,0,23425,608602,786592,7163,0,6220,0,658339,38820,821387,0,0,23679,33353332,289572,0,789670,560135,0,2011823,26123335,274608,196882,34040,13295,0,0,2097960,46653,335762,20353,3401,907314,19193186,9804135,8672,0,3661229,1258776,643919,453014,474745,3445070,0,1599070,10824687,46560,3611287,24717147,119062,741192,2265319,1055268,805990,87132,6711595,0,0,0,0,264452,9325925,0,0,24377578,6122,0,552593,2725,30161198,0,12698,1069453,1058462,2733,9124128,24325790,15552897,148167,578967,62659,0,4730069,9177831,2342843,90843541,0,265606,29455639,0,0,3415576,3482222,56685,2583162,0,9920,0,16553,342164,42873634,10689216,94987670,286777950,134795,0,1792379,0,12533699,11263189,0,385507,121518,76449,23073
2005-09-30,2030,0,5221465,3931050,0,1087248,0,35405,792730,963836,0,572718163,1780872,3126771,92790,1292585,341143,1443583,77369,25036448,0,385285,370856,36906,153166,0,0,0,12422595,0,788112,480428,0,0,195793,56483,397800,38164853,7225,0,0,0,2126194,116981862,915066,0,222126,6245806,264411,259571,4263129,0,646497,73195,535357,4374226,0,0,598942,138837,6035432,3608779,0,0,274287,0,80641,31062,35566234,955005,15603873,29721499,0,0,653717,53728769,155459,3863534,2342,131513,669325,2474955,0,0,435653,0,110112,45932391,253615,82172,13457893,28906897,7573389,225740,2946864,968272,33921651,2595005,256082812,8318933,0,327164,359504,70933077,1519758,0,16443,266117,1949408,0,22406,166688,0,478899,39252,16632,1208,0,24129,34609641,435103,0,955727,867960,0,2775853,29641154,98358,195362,0,30621,5923,0,1730968,173416,103724,3014,23332,525086,18679918,11320163,28842,0,206818,918400,246751,478177,789134,1998749,30473,1403203,10233214,0,847477,34425461,0,1026617,1813558,85141,796366,51115,10912552,0,0,0,0,365891,8851913,0,0,18070262,0,0,0,0,29499620,0,1985,585768,853116,3425,23486865,22572519,12585799,147662,843283,371630,0,5103971,7293359,1351620,49562224,0,193356,22278117,0,285359,5929016,1973883,9315,1743808,0,1952,0,4200,160360,73151633,12313288,94374858,318124674,422754,0,1947841,0,15575615,11955737,0,247098,1033833,211169,16122
2005-10-31,14020,0,14669817,2450784,0,997526,0,61413,790921,2154747,2000,581553716,1039171,8991528,163217,1210797,2002666,2364560,110968,35671279,78666,693348,399157,0,201262,0,8800,0,2144926,8799,62019,462174,1554,0,0,51801,328981,35648645,0,3432,0,0,3091398,140387392,269852,0,95467,6367427,115545,76120,4356674,0,742456,99244,488445,12650244,111161,0,1431764,72557,8701547,2561182,0,5700,210029,0,79842,5000,32366939,1494049,12504784,25565388,52671,0,0,58471435,277214,2972243,5648,286294,683799,2688651,0,0,545488,418194,24762,41850709,61171,205713,32631774,38346773,8143770,17286,3218819,1209509,30879088,2839140,245465211,19375916,7739,308199,727513,71405007,3641943,0,12533,162205,1329932,2234,0,91494,0,1231044,34701,906000,0,166750,1846,32870899,605954,0,139529,475457,24332,3899710,35504544,31533,278650,0,2645,0,0,2934562,42324,291978,0,20042,452140,21317562,10898999,476136,11741,5129477,863848,648093,670972,816985,3327831,0,4242737,6486635,1065,833234,51608194,2330,1220374,2632980,9552,895018,376824,12829712,32836,0,0,0,289436,8547224,0,0,30240534,387101,0,121340,2234,37852188,0,55765,54383,1159492,0,11418076,13624725,18004134,54566,927653,24232,0,4919438,5627500,3967848,71746026,278608,217097,30922005,44498,0,5338960,5832441,883720,2246762,0,3500,0,3806,88022,35526843,14401161,84110305,309357965,829116,0,2658749,0,14346252,14967145,0,358382,2255345,201668,0
2005-11-30,0,3221,11719474,3490360,0,963723,0,44047,847494,1487585,0,582259310,882947,6462090,61369,1565636,2203166,1305667,46948,65069377,0,239864,255178,0,172085,0,4897,0,1965619,0,422724,947762,2058,0,1067,83412,485349,43153354,0,0,0,0,5801730,134918319,306707,0,316806,9652733,225811,171473,7944127,0,510528,382227,969255,12607876,51750,0,494615,374860,10875855,3911617,0,0,129286,35053,246968,3511,36501781,2531346,12446477,26213819,0,78951,403288,59447290,2227443,1578430,0,287137,554421,2465156,2135,0,370368,0,9088,45233843,137922,326278,28976556,41348042,19594184,37893,1807086,1067608,27627916,6491025,231346769,7122648,2181,356331,344083,85506314,7641357,0,5867,362911,1234751,0,0,1199382,0,980190,0,535745,28083,15583,4000,39687612,202683,0,201464,112257,646580,2751544,41944171,276558,98159,1312,486693,2143,0,4483558,202734,312428,0,5637,935052,15662958,11019109,432121,0,12240091,1563424,813331,586658,1097286,6174853,32916,4510352,8307518,160566,803499,27977046,18331,823308,1601851,1090446,1891536,631751,15809516,0,0,0,0,327250,10084165,0,0,32822247,1114255,0,112683,187135,32255657,0,7926,7068,971612,0,21972348,10295080,13765530,107321,1142259,2411,0,4604904,5883278,2700294,51240342,0,409664,41678871,0,0,6300965,3218085,0,2853414,0,6000,0,3806,294829,25983864,14758849,100356168,382335812,368700,1346,2537457,0,16545115,16218474,0,390937,363861,101257,25318
2005-12-31,1350,0,12819664,2589305,0,1830309,0,61927,1398192,763613,56664,507744333,837900,8983376,8370,1821519,2378997,1800284,214468,52447121,14343,962105,550382,0,75016,0,0,0,2043879,2328,353505,1593555,0,0,25374,93645,482284,41758733,0,73143,0,0,7358878,150672809,127207,0,233701,6434173,87326,594460,10659794,0,1111168,534245,545701,22766251,0,0,1685147,173861,14324493,3337036,27335,0,186188,14865,174744,20438,31901026,3467388,14980765,19661574,0,366812,676107,59885557,2832463,2463698,2800,189952,1033285,3160809,0,0,1028236,0,72414,49146366,246712,114601,24215292,49647033,14689443,0,4221464,805969,47316313,2784278,248615228,3159721,0,1261004,469191,98272853,8880255,0,18315,204799,1412968,0,38557,86884,0,381363,0,49735,0,0,0,45456185,309658,0,570945,608974,1010,2752947,31165828,24113,96727,0,29522,0,0,2284937,100127,151161,0,28217,506749,14901240,10541213,205205,0,9295481,1382852,783338,1212918,2242317,5555086,22960,5035658,9160445,0,2984180,46906967,0,758007,2428373,23662,1337407,455838,10902762,0,0,0,0,56188,8289719,0,0,25192286,311517,0,275068,10585,28655515,0,13701,679604,1236836,0,17119554,11141516,16282434,0,1446587,0,0,4860006,6285848,4643133,64070507,0,417081,27671740,0,307059,4312345,2630679,369358,4400458,0,10345,2227,0,315098,30642491,16030345,112570210,441647354,210235,0,2192883,0,23389470,17269154,0,162373,3002754,5628,0
